trial_index,track_id,phoneme,phoneme_label,session_type,snr,onset_label,stimulus_file,clean_file,noise_file,sample_rate,duration_seconds,noise_start_index,noise_scale,clean_rms,mixed_rms
68,1D,ð,eth,white,-5.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-068__track-1D__phoneme-eth__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5543310657596372,21143438,1.7891472642082962,0.080000002358857,0.16403856602120748
69,1D,i,i,white,-5.0,57:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-069__track-1D__phoneme-i__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.434421768707483,21001782,1.7877599414784884,0.08000000063302617,0.16332196633787302
70,1D,u,u,white,-5.0,02:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-070__track-1D__phoneme-u__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4989342403628118,6788017,1.7926959526571777,0.07999999852463044,0.16279961853706065
71,1D,z,z,white,-5.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-071__track-1D__phoneme-z__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5306802721088435,24156269,1.7694577417687485,0.07999999896446343,0.16197999232293359
72,1D,a,a,white,-5.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-072__track-1D__phoneme-a__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4205895691609977,23827011,1.783922228830378,0.0799999987893184,0.1629412612533575
73,1D,u,u,white,-5.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-073__track-1D__phoneme-u__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4989342403628118,5175774,1.7633724030135411,0.07999999852463044,0.16315077072311324
74,1D,i,i,white,-5.0,28:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-074__track-1D__phoneme-i__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.434421768707483,14352833,1.8067882109071187,0.08000000063302617,0.1631313912471284
75,1D,ð,eth,white,-5.0,39:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-075__track-1D__phoneme-eth__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5543310657596372,18465194,1.7808213228569914,0.080000002358857,0.16226112630353257
76,1D,s,s,white,-5.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-076__track-1D__phoneme-s__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.49464852607709753,23423402,1.7572762134864348,0.08000000285808027,0.162070985166369
77,1D,v,v,white,-5.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-077__track-1D__phoneme-v__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5391383219954649,18900251,1.7616512978765713,0.0799999986254463,0.16254136047639386
78,1D,θ,theta,white,-5.0,58:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-078__track-1D__phoneme-theta__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5073469387755102,21400884,1.7998610704702525,0.08000000049129408,0.1638425511847338
79,1D,ʃ,esh,white,-5.0,04:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-079__track-1D__phoneme-esh__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4777097505668934,6729239,1.7694494370297678,0.07999999985109657,0.1620572542559641
80,1D,f,f,white,-5.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-5/trial-080__track-1D__phoneme-f__noise-white__snr--5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.525374149659864,20864612,1.744327814065972,0.07999999903663517,0.16262919019072128
81,1E,i,i,white,-10.0,07:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-081__track-1E__phoneme-i__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.434421768707483,1817423,3.1822847674396324,0.08000000063302617,0.23995332923211488
82,1E,s,s,white,-10.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-082__track-1E__phoneme-s__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.49464852607709753,841160,3.186564639399353,0.08000000285808027,0.2392694464213134
83,1E,z,z,white,-10.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-083__track-1E__phoneme-z__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5306802721088435,20939274,3.1691064878526496,0.07999999896446343,0.23591638893315284
84,1E,θ,theta,white,-10.0,27:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-084__track-1E__phoneme-theta__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5073469387755102,3456805,3.1473328310454094,0.08000000049129408,0.21902499632197273
85,1E,u,u,white,-10.0,32:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-085__track-1E__phoneme-u__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4989342403628118,15575635,3.11822476318119,0.07999999852463044,0.2329593271103857
86,1E,ð,eth,white,-10.0,40:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-086__track-1E__phoneme-eth__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5543310657596372,17867094,3.1801924782392463,0.080000002358857,0.22087371558533153
87,1E,ʃ,esh,white,-10.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-087__track-1E__phoneme-esh__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4777097505668934,10499276,3.1582037179473503,0.07999999985109657,0.21866067843490536
88,1E,f,f,white,-10.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-088__track-1E__phoneme-f__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.525374149659864,25855308,3.143900202319064,0.07999999903663517,0.19965289512991616
89,1E,v,v,white,-10.0,57:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-089__track-1E__phoneme-v__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5391383219954649,25521864,3.174537268240359,0.0799999986254463,0.2296179736082246
90,1E,a,a,white,-10.0,02:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-090__track-1E__phoneme-a__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4205895691609977,13863620,3.145691682074988,0.0799999987893184,0.23901595269235168
91,1E,z,z,white,-10.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-091__track-1E__phoneme-z__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5306802721088435,18654356,3.1296650477319434,0.07999999896446343,0.2402052302737964
92,1E,f,f,white,-10.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-092__track-1E__phoneme-f__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.525374149659864,2502926,3.1691867138049754,0.07999999903663517,0.20646421369511384
93,1E,θ,theta,white,-10.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-093__track-1E__phoneme-theta__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5073469387755102,5388166,3.165865637356216,0.08000000049129408,0.2232561946795378
94,1E,i,i,white,-10.0,28:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-094__track-1E__phoneme-i__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.434421768707483,9785154,3.1578788170624623,0.08000000063302617,0.22393628366346544
95,1E,v,v,white,-10.0,39:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-095__track-1E__phoneme-v__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5391383219954649,24289596,3.17375371708076,0.0799999986254463,0.22425700055508463
96,1E,s,s,white,-10.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-096__track-1E__phoneme-s__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.49464852607709753,11179493,3.1420684612648944,0.08000000285808027,0.23113872820109344
97,1E,a,a,white,-10.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-097__track-1E__phoneme-a__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4205895691609977,9327520,3.1664938667211735,0.0799999987893184,0.2210047017452899
98,1E,u,u,white,-10.0,58:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-098__track-1E__phoneme-u__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4989342403628118,1650130,3.15851323407634,0.07999999852463044,0.22789643406031976
99,1E,ð,eth,white,-10.0,04:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-099__track-1E__phoneme-eth__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.5543310657596372,14134764,3.181948281690474,0.080000002358857,0.2250808837322068
100,1E,ʃ,esh,white,-10.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/white/snr_-10/trial-100__track-1E__phoneme-esh__noise-white__snr--10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/white.wav,44100,0.4777097505668934,16232894,3.1678423231100927,0.07999999985109657,0.2106827707902718
101,2A,s,s,babble,10.0,07:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-101__track-2A__phoneme-s__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.49464852607709753,74802846,0.2434374618123349,0.08000000285808027,0.0836539000425557
102,2A,ð,eth,babble,10.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-102__track-2A__phoneme-eth__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5543310657596372,75502686,0.35745526809475425,0.080000002358857,0.08414501352568106
103,2A,ʃ,esh,babble,10.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-103__track-2A__phoneme-esh__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4777097505668934,140438274,0.3253560229653058,0.07999999985109657,0.08434891298686294
104,2A,i,i,babble,10.0,27:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-104__track-2A__phoneme-i__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.434421768707483,99832491,0.3942113952713181,0.08000000063302617,0.08355777533484439
105,2A,f,f,babble,10.0,32:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-105__track-2A__phoneme-f__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.525374149659864,12183830,0.28949026906021486,0.07999999903663517,0.08409881248588466
106,2A,a,a,babble,10.0,40:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-106__track-2A__phoneme-a__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4205895691609977,19455043,0.3147690987489404,0.0799999987893184,0.08373859015103956
107,2A,v,v,babble,10.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-107__track-2A__phoneme-v__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5391383219954649,86559786,0.37438228133229523,0.0799999986254463,0.08390271180531017
108,2A,u,u,babble,10.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-108__track-2A__phoneme-u__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4989342403628118,13679233,0.36332139376162825,0.07999999852463044,0.08426298300032417
109,2A,z,z,babble,10.0,57:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-109__track-2A__phoneme-z__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5306802721088435,131896132,0.2938067370146461,0.07999999896446343,0.08482694655767047
110,2A,θ,theta,babble,10.0,02:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-110__track-2A__phoneme-theta__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5073469387755102,8011412,0.3003451901578559,0.08000000049129408,0.08327071554887681
111,2A,i,i,babble,10.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-111__track-2A__phoneme-i__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.434421768707483,84453845,0.31380713389911963,0.08000000063302617,0.0837116398881586
112,2A,u,u,babble,10.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-112__track-2A__phoneme-u__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4989342403628118,121128849,0.31873524340824577,0.07999999852463044,0.08407312748006228
113,2A,s,s,babble,10.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-113__track-2A__phoneme-s__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.49464852607709753,158731483,0.2552480059965384,0.08000000285808027,0.0837728181027049
114,2A,θ,theta,babble,10.0,28:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-114__track-2A__phoneme-theta__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5073469387755102,91801065,0.36661731414486753,0.08000000049129408,0.0839356128655231
115,2A,ʃ,esh,babble,10.0,39:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-115__track-2A__phoneme-esh__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4777097505668934,57097328,0.27048319460072495,0.07999999985109657,0.08330222600833638
116,2A,v,v,babble,10.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-116__track-2A__phoneme-v__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5391383219954649,20130126,0.23629522597506755,0.0799999986254463,0.08390793166703846
117,2A,z,z,babble,10.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-117__track-2A__phoneme-z__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5306802721088435,107790578,0.33221279893542904,0.07999999896446343,0.08419322455901285
118,2A,f,f,babble,10.0,58:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-118__track-2A__phoneme-f__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.525374149659864,66454676,0.3104105097144834,0.07999999903663517,0.08322998872046712
119,2A,a,a,babble,10.0,04:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-119__track-2A__phoneme-a__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4205895691609977,21518481,0.2597592013943656,0.0799999987893184,0.08394805760273662
120,2A,ð,eth,babble,10.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_10/trial-120__track-2A__phoneme-eth__noise-babble__snr-10.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5543310657596372,61143800,0.2970009129463304,0.080000002358857,0.08384609951984054
121,2B,u,u,babble,5.0,07:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-121__track-2B__phoneme-u__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/u.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4989342403628118,64858878,0.46168534763990265,0.07999999852463044,0.09201576549441162
122,2B,i,i,babble,5.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-122__track-2B__phoneme-i__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/i.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.434421768707483,30170544,0.5480595576621605,0.08000000063302617,0.0918537659384025
123,2B,a,a,babble,5.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-123__track-2B__phoneme-a__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/a.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4205895691609977,5278927,0.47452769528958105,0.0799999987893184,0.09164956868739771
124,2B,θ,theta,babble,5.0,27:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-124__track-2B__phoneme-theta__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5073469387755102,7101795,0.9097735220544011,0.08000000049129408,0.09037941032429085
125,2B,z,z,babble,5.0,32:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-125__track-2B__phoneme-z__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/z.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5306802721088435,127497028,0.4563330733104439,0.07999999896446343,0.08986906929344915
126,2B,f,f,babble,5.0,40:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-126__track-2B__phoneme-f__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/f.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.525374149659864,103417377,0.5490842287782736,0.07999999903663517,0.09179994922853064
127,2B,ʃ,esh,babble,5.0,46:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-127__track-2B__phoneme-esh__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/esh.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.4777097505668934,30199638,0.6225918516800006,0.07999999985109657,0.09349864788041895
128,2B,ð,eth,babble,5.0,51:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-128__track-2B__phoneme-eth__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/eth.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5543310657596372,66957646,0.6563050747800785,0.080000002358857,0.09145980699413285
129,2B,v,v,babble,5.0,57:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-129__track-2B__phoneme-v__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5391383219954649,141592369,0.6519150562750092,0.0799999986254463,0.09174104577058538
130,2B,s,s,babble,5.0,02:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-130__track-2B__phoneme-s__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.49464852607709753,91099551,0.4295958450791429,0.08000000285808027,0.09121892620160957
131,2B,s,s,babble,5.0,09:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-131__track-2B__phoneme-s__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/s.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.49464852607709753,132695262,0.7024654480193872,0.08000000285808027,0.09229452395632115
132,2B,v,v,babble,5.0,15:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-132__track-2B__phoneme-v__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/v.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5391383219954649,25367393,0.5300134149069797,0.0799999986254463,0.09225946702204091
133,2B,θ,theta,babble,5.0,20:00,/workspace/projects/psychopy_phoneme/stimuli/mixed/babble/snr_5/trial-133__track-2B__phoneme-theta__noise-babble__snr-5.wav,/workspace/projects/psychopy_phoneme/stimuli/phonemes/theta.wav,/workspace/projects/psychopy_phoneme/stimuli/noise/babble.wav,44100,0.5073469387755102,82864264,0.500478627030754,0.08000000049129408,0.09081165310312227
